timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal_range,diurnal,next_time,gain
2022-01-10 14:00:00,289.08271208,2022-01-10 14:00:00,0,5.487214259259358e-06,0.4364117373032834,3.408565277778684e-07,-0.07849836561142975,0.03105108759210136,0.08367394110682234,2022-01-08 21:00:00,-0.06698958921257792
2022-01-10 12:00:00,286.71223552,2022-01-10 12:00:00,0,5.14635773148149e-06,0.4093025736310811,2.0484992947530936e-05,-0.11664993836159504,0.022596474662417557,0.06089113898238745,2022-01-08 21:00:00,-0.07464026916190515
2022-01-10 09:00:00,283.37739571,2022-01-10 09:00:00,0,-1.5338635216049446e-05,-1.2199196397701786,-1.119450861882731e-05,-0.01258179542445175,0.010702334786995293,0.028839779863309368,2022-01-09 00:00:00,-0.05344354596629465
2022-01-10 06:00:00,293.31683133,2022-01-10 06:00:00,0,-4.144126597222137e-06,-0.32959264983076625,-3.6095344521603607e-06,0.046312363438368795,0.0461526245408035,0.1243683325518948,2022-01-08 21:00:00,-0.05332402854192744
2022-01-10 04:00:00,295.10709402,2022-01-10 04:00:00,0,-5.345921450617758e-07,-0.042517437036728487,-2.011028577932108e-05,0.06719597528665407,0.05253782924681583,0.14157466199015212,2022-01-09 05:00:00,0.05253782924681583
2022-01-10 01:00:00,295.45350973,2022-01-10 01:00:00,0,1.9575693634259305e-05,1.5569033874389002,2.889121003858035e-05,0.03760759545630884,0.05377336592759693,0.14490408557817788,2022-01-09 05:00:00,0.05377336592759693
2022-01-09 23:00:00,286.99681008,2022-01-09 23:00:00,0,-9.315516404321045e-06,-0.7408860864193254,-1.4341887330246989e-05,-0.03272089445805473,0.023611446839335064,0.06362620331482204,2022-01-08 21:00:00,-0.07372180874891518
2022-01-09 20:00:00,293.03326471,2022-01-09 20:00:00,0,5.026370925925944e-06,0.39975972587775965,2.0784067592592516e-05,-0.012085616796715208,0.045141247312977806,0.12164295559539183,2022-01-08 21:00:00,-0.0542392358426621
2022-01-09 17:00:00,289.77617635,2022-01-09 17:00:00,0,-1.5757696666666574e-05,-1.253248634604315,-2.025136124999981e-05,-0.010421689729145664,0.033524418095489915,0.09033887064477789,2022-01-08 21:00:00,-0.06475144297836091
2022-01-09 15:00:00,296.58350131,2022-01-09 15:00:00,0,4.493664583333235e-06,0.35739227138095975,-8.997602469136642e-07,0.09204300851497266,0.05780362785210268,0.15576450706634326,2022-01-09 05:00:00,0.05780362785210268
2022-01-09 13:00:00,294.64223821,2022-01-09 13:00:00,0,5.3934248302468995e-06,0.42895243177553927,6.038076851851841e-06,0.07643422834638518,0.05087986054635155,0.1371069030110788,2022-01-09 05:00:00,0.05087986054635155
2022-01-09 10:00:00,291.14729892,2022-01-09 10:00:00,0,-6.446520216049421e-07,-0.05127077154495146,-2.6543548179012403e-05,-0.06631254119554977,0.03841470505470927,0.10351681753013176,2022-01-08 21:00:00,-0.06032616405707559
2022-01-09 07:00:00,291.56503343,2022-01-09 07:00:00,0,2.589889615740746e-05,2.0598033414166514,2.6037311589506223e-05,-0.10800062380836248,0.039904609510639046,0.10753169067525058,2022-01-08 21:00:00,-0.05897793176753167
2022-01-09 05:00:00,280.37671029,2022-01-09 05:00:00,0,-1.3841543209876427e-07,-0.011008522054679117,4.3636515007715985e-05,-0.22394612833184066,0.0,0.0,2022-01-09 00:00:00,-0.06346663952924245
2022-01-09 02:00:00,280.46640349,2022-01-09 02:00:00,0,-4.377493043981475e-05,-3.481528611960654,-2.7630633541666578e-05,-0.22634274689617437,0.0,0.0,2022-01-09 00:00:00,-0.06316704020117953
2022-01-09 00:00:00,299.37717344,2022-01-09 00:00:00,0,-1.6144296898148173e-05,-1.2839959083011705,-2.235444691358028e-05,-0.021218451895268203,0.060612551797076995,0.16748027168973606,2022-01-08 07:00:00,0.0525213213769576
2022-01-08 21:00:00,309.83867783,2022-01-08 21:00:00,0,6.210150015432106e-06,0.49390860810209136,-3.391828711419658e-06,0.0627703039173379,0.09767483927617893,0.2698881359424078,2022-01-08 07:00:00,0.08930086705050386
2022-01-08 18:00:00,305.81450062,2022-01-08 18:00:00,0,9.601978726851764e-06,0.7636691442590313,9.39582277006161e-06,0.02972317073999791,0.08341826516754156,0.23049538915502388,2022-01-08 07:00:00,0.07515305388941423
2022-01-08 16:00:00,301.66644581,2022-01-08 16:00:00,0,2.06155956790154e-07,0.016396093720305243,3.83320441358023e-06,-0.08204522875892487,0.06872282614500055,0.18989000219928437,2022-01-08 07:00:00,0.06056972383923522
2022-01-08 13:00:00,301.53285675,2022-01-08 13:00:00,0,-3.627048456790076e-06,-0.28846814494985695,-3.3634881790123365e-05,-0.03986972504785592,0.06824955614852506,0.1885822963653891,2022-01-08 07:00:00,0.06010006433802109
2022-01-08 10:00:00,303.88318415,2022-01-08 10:00:00,0,3.000783333333329e-05,2.3865972894368035,3.127688248456783e-05,-0.07670887658071845,0.0765761319947365,0.2115896957178766,2022-01-08 07:00:00,0.06836311817172368
2022-01-08 07:00:00,284.43810815,2022-01-08 07:00:00,0,-1.2690491512345393e-06,-0.10093062137658829,5.962063240740758e-06,-0.25406365942180253,0.007687474121221665,0.021241479136869277,2022-01-07 07:00:00,-0.0666110140184585
2022-01-08 04:00:00,285.260452,2022-01-08 04:00:00,0,-7.231112391975297e-06,-0.5751082739829427,-1.0889876496913569e-05,-0.38569027875414236,0.010600816508622867,0.029291418631261387,2022-01-07 07:00:00,-0.06391247725321303
2022-01-08 01:00:00,289.94621283,2022-01-08 01:00:00,0,3.658764104938271e-06,0.2909905689803561,8.30404998456789e-06,-0.41224007989802547,0.02720120288381558,0.07516041998233045,2022-01-07 03:00:00,-0.06436069051330397
2022-01-07 22:00:00,287.57533369,2022-01-07 22:00:00,0,-4.6452858796296194e-06,-0.36945108851521397,-1.0048241172839487e-05,-0.37631676385220975,0.018801817767762897,0.05195183925844369,2022-01-07 07:00:00,-0.05631614957634323
2022-01-07 19:00:00,290.58547894,2022-01-07 19:00:00,0,5.402955293209867e-06,0.42971041309401153,-2.029429089506133e-06,-0.3623785079822828,0.0294659502338348,0.08141820801870414,2022-01-07 03:00:00,-0.06229781652057025
2022-01-07 16:00:00,287.08436391,2022-01-07 16:00:00,0,7.432384382716e-06,0.5911159337898146,3.255096168209873e-05,-0.40105483844050704,0.017062444303722182,0.0471457268000419,2022-01-07 07:00:00,-0.05792727611660313
2022-01-07 13:00:00,282.26817883,2022-01-07 13:00:00,0,-2.5118577299382736e-05,-1.997742650437355,-1.556313262345686e-05,-0.43382112736851114,0.0,0.0,2022-01-07 10:00:00,-0.05452054855218587
2022-01-07 10:00:00,298.54501692,2022-01-07 10:00:00,0,-9.555444675925875e-06,-0.7599681759627672,-1.0671086597222135e-05,-0.3172033106605196,0.0,0.0,2022-01-06 08:00:00,-0.0502621508528353
2022-01-07 07:00:00,304.73694507,2022-01-07 07:00:00,0,1.11564192129626e-06,0.08872976451752239,1.4161995185185132e-05,-0.27185051969271573,0.008419253883866563,0.030940213956621963,2022-01-06 05:00:00,-0.05039721955004321
2022-01-07 05:00:00,304.25498776,2022-01-07 05:00:00,0,-1.3046353263888872e-05,-1.0376087800396192,-2.2596099884259214e-05,-0.29008278163469436,0.006824386445517666,0.025079179183751757,2022-01-06 05:00:00,-0.0518990656800851
2022-01-07 03:00:00,309.89101237,2022-01-07 03:00:00,0,9.549746620370341e-06,0.7595149954950928,6.9004050154320835e-06,-0.24872263928089636,0.02547481864297168,0.09361831228656388,2022-01-06 02:00:00,-0.09132524790078417
2022-01-07 01:00:00,305.76552183,2022-01-07 01:00:00,0,2.6493416049382575e-06,0.21070869805565673,-2.1491847222228213e-07,-0.3525784200418712,0.01182296526728037,0.04344863333701583,2022-01-06 02:00:00,-0.10342217534973608
2022-01-06 22:00:00,304.04874847,2022-01-06 22:00:00,0,2.8642600771605396e-06,0.2278016963257395,4.133424498456844e-06,-0.3910810565188796,0.006141910381135154,0.022571123749916728,2022-01-06 05:00:00,-0.05254173604346039
2022-01-06 19:00:00,302.19270794,2022-01-06 19:00:00,0,-1.269164421296304e-06,-0.10093978909002847,1.4424576134259237e-05,-0.37498149232352934,0.0,0.0,2022-01-06 05:00:00,-0.05832541694080279
2022-01-06 17:00:00,302.74098697,2022-01-06 17:00:00,0,-1.5693740555555542e-05,-1.2481620467215786,-2.5445167870370377e-05,-0.34610939593882045,0.0,0.0,2022-01-06 05:00:00,-0.05661690309050212
2022-01-06 14:00:00,312.91053085,2022-01-06 14:00:00,0,9.751427314814835e-06,0.7755551605195462,2.1716009814814834e-05,-0.22872720952370204,0.02061023451839228,0.0811868713670021,2022-01-06 02:00:00,-0.08247129571517826
2022-01-06 11:00:00,306.59160595,2022-01-06 11:00:00,0,-1.19645825e-05,-0.9515728725413826,-1.8330131018518408e-06,-0.25820830837103603,0.0,0.0,2022-01-06 02:00:00,-0.10099989863634169
2022-01-06 08:00:00,314.34465541,2022-01-06 08:00:00,0,-1.0131569398148159e-05,-0.8057888017027096,2.0927563780864243e-05,-0.284405583755819,0.0,0.0,2022-01-06 02:00:00,-0.07826609863937065
