timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal,next_time
2022-01-30 23:00:00,51547.16882353,2022-01-30 23:00:00,0,0.001238479499907448,0.6079331210744241,0.002670559733240786,0.02527592937357622,0.4358994059005299,2022-02-01 01:45:00
2022-01-30 23:45:00,51679.50471429,2022-01-30 23:45:00,0,0.0008168882145678871,0.4009863723124053,-0.0004215912853395608,0.02480032203472554,0.5280616616602358,2022-02-02 00:30:00
2022-01-31 00:30:00,51533.45528239,2022-01-31 00:30:00,0,-0.0009015397030864138,-0.44253929557234584,-0.0017184279176543009,0.030141058665689276,0.42634892886321435,2022-02-01 01:45:00
2022-01-31 01:15:00,51559.52512195,2022-01-31 01:15:00,0,0.00016092493555554005,0.07899331263722251,0.001062464638641954,0.012767058858250897,0.4445046627865263,2022-02-01 01:45:00
2022-01-31 01:45:00,51653.7134,2022-01-31 01:45:00,0,0.0008721136856481651,0.4280949300230074,0.000711188750092625,0.019510833765152655,0.5100999001885518,2022-02-01 03:00:00
2022-01-31 02:30:00,51545.32719512,2022-01-31 02:30:00,0,-0.0006690506474074083,-0.3284172634796502,-0.0015411643330555734,0.009864702252407471,0.43461684659207456,2022-02-01 01:45:00
2022-01-31 03:15:00,51112.98167742,2022-01-31 03:15:00,0,-0.0026687994919753063,-1.3100350912547458,-0.0019997488445678982,-0.06312588084942812,0.13351985808807307,2022-01-31 07:00:00
2022-01-31 04:00:00,50979.84524862,2022-01-31 04:00:00,0,-0.0008218298074074325,-0.403412054738516,0.0018469696845678737,-0.0740183672696893,0.040800086214146505,2022-01-31 07:00:00
2022-01-31 04:45:00,51240.62769784,2022-01-31 04:45:00,0,0.0016097682050617383,0.7901878143180324,0.0024315980124691708,-0.122533727369276,0.222415962637607,2022-01-31 07:15:00
2022-01-31 05:30:00,51160.136479400004,2022-01-31 05:30:00,0,-0.0004968593730863862,-0.243893636865254,-0.0021066275781481247,-0.13002778637966056,0.16635972409434768,2022-01-31 07:00:00
2022-01-31 06:15:00,51236.19686619999,2022-01-31 06:15:00,0,0.00046950856049375876,0.23046792827290327,0.0009663679335801449,-0.07149378387108644,0.21933021291023344,2022-01-31 07:15:00
2022-01-31 07:00:00,51711.11865753,2022-01-31 07:00:00,0,0.002931615995864253,1.439043974721138,0.0024621074353704943,-0.018695378684386407,0.5500784577517959,2022-02-02 00:30:00
2022-01-31 07:15:00,51804.74615169,2022-01-31 07:15:00,0,0.0017338424844444186,0.8510922248599991,-0.0011977735114198343,0.005465388080735412,0.6152831502457122,2022-02-02 00:30:00
2022-01-31 08:00:00,51405.89142466,2022-01-31 08:00:00,0,-0.0024620662162345487,-1.2085558131880434,-0.004195908700678967,-0.0326241455508468,0.33751004460974804,2022-02-01 01:45:00
2022-01-31 08:30:00,51154.63314763,2022-01-31 08:30:00,0,-0.002326465528055619,-1.1419934279482256,0.00013560068817892968,-0.045866453944194724,0.16252705657531635,2022-02-01 01:00:00
2022-01-31 09:00:00,50169.76983871,2022-01-31 09:00:00,0,-0.009119104712222164,-4.476300002963311,-0.006792639184166545,-0.16560790121498165,0.0,2022-01-31 22:45:00
2022-01-31 09:45:00,50041.60070588,2022-01-31 09:45:00,0,-0.0007911674866049402,-0.38836082426902707,0.008327937225617223,-0.17166087535604863,0.0,2022-01-31 18:45:00
2022-01-31 10:30:00,50207.22213542,2022-01-31 10:30:00,0,0.001022354503333325,0.501843723777719,0.0018135219899382653,-0.18285938805927873,0.07152540676486471,2022-01-31 23:15:00
2022-01-31 11:15:00,50318.13468665,2022-01-31 11:15:00,0,0.0006846453779629726,0.3360722575426665,-0.0003377091253703524,-0.17162149554680461,0.11942419235129675,2022-01-31 23:15:00
2022-01-31 12:00:00,50219.55501629,2022-01-31 12:00:00,0,-0.0006085164837036975,-0.2987028248678063,-0.00129316186166667,-0.16520546256302698,0.07685149483969633,2022-01-31 23:15:00
2022-01-31 12:45:00,50179.82649485,2022-01-31 12:45:00,0,-0.0002452377866666885,-0.12038000876462238,0.000363278697037009,-0.17923162832935546,0.05969430289868222,2022-01-31 22:45:00
2022-01-31 13:30:00,50241.19875796,2022-01-31 13:30:00,0,0.0003788411303086585,0.18596195638047824,0.0006240789169753469,-0.19801581893355,0.08619857891667847,2022-01-31 23:15:00
2022-01-31 14:15:00,50348.74092949,2022-01-31 14:15:00,0,0.0006638405649999769,0.325859787429993,0.0002849994346913184,-0.1817181017092085,0.13264182955413398,2022-01-31 23:15:00
2022-01-31 15:00:00,50215.74783383,2022-01-31 15:00:00,0,-0.0008209450349382723,-0.40297774598438846,-0.0014847855999382492,-0.18594425860817554,0.07520732189156869,2022-01-31 23:15:00
2022-01-31 15:45:00,50481.9404886,2022-01-31 15:45:00,0,0.0016431645356172755,0.8065810896759031,0.002464109570555548,-0.16965412138600625,0.19016550069200697,2022-01-31 23:15:00
2022-01-31 16:30:00,50478.02775068,2022-01-31 16:30:00,0,-2.415270320987609e-05,-0.011855850860560483,-0.0016673172388271516,-0.18014261308445859,0.18847574247611912,2022-01-31 23:15:00
2022-01-31 17:15:00,50424.29982394,2022-01-31 17:15:00,0,-0.0003316538687654373,-0.16279911905691385,-0.00030750116555556124,-0.15398679759343728,0.1652727558494198,2022-01-31 23:15:00
2022-01-31 18:00:00,50509.85808411,2022-01-31 18:00:00,0,0.0005281374084567946,0.25924710348721225,0.0008597912772222319,-0.1379368913784533,0.20222201644782264,2022-01-31 23:15:00
2022-01-31 18:45:00,50568.16731707,2022-01-31 18:45:00,0,0.00035993353679014824,0.17668077543192523,-0.00016820387166664632,-0.1541080276830529,0.22740348974626629,2022-01-31 23:15:00
2022-01-31 19:30:00,50414.822596900005,2022-01-31 19:30:00,0,-0.000946572346728373,-0.46464449440812344,-0.0013065058835185213,-0.17054923905791672,0.16117991278604873,2022-01-31 23:15:00
2022-01-31 20:15:00,50184.18215116,2022-01-31 20:15:00,0,-0.001423706455185221,-0.6988555796516911,-0.00047713410845684793,-0.1740385975874235,0.061575340214722295,2022-01-31 22:45:00
2022-01-31 21:00:00,50300.75180982,2022-01-31 21:00:00,0,0.0007195657941975461,0.3532136616856408,0.002143272249382767,-0.13958507908310766,0.1119172088681655,2022-01-31 23:15:00
2022-01-31 21:45:00,50580.12831832,2022-01-31 21:45:00,0,0.0017245463487654182,0.8465290255678928,0.001004980554567872,-0.12317352927835803,0.2325689775825764,2022-01-31 23:15:00
2022-01-31 22:15:00,50621.94267176,2022-01-31 22:15:00,0,0.0003871699392592645,0.1900503234633027,-0.0013373764095061537,-0.11422427634288201,0.2506269586464554,2022-01-31 23:15:00
2022-01-31 22:45:00,50706.76520325,2022-01-31 22:45:00,0,0.000785393810092568,0.38552669646755533,0.00039822387083330354,-0.08312448442125146,0.28725848685206357,2022-01-31 23:15:00
2022-01-31 23:15:00,51221.91054264,2022-01-31 23:15:00,0,0.00476986425361112,2.3413859196020903,0.003984470443518552,-0.033597261606175294,0.5097295767661593,2022-02-01 01:00:00
2022-02-01 00:00:00,51282.15086705,2022-02-01 00:00:00,0,0.00037185385438270814,0.18253210835974912,-0.004398010399228412,-0.039838812004822616,0.5357450128062883,2022-02-01 01:00:00
2022-02-01 00:45:00,51636.18892857,2022-02-01 00:45:00,0,0.0021854201328395354,1.072758396336239,0.0018135662784568272,0.0034554077639940956,0.6886401812080737,2022-02-01 03:00:00
2022-02-01 01:00:00,51907.90457534,2022-02-01 01:00:00,0,0.005031771236481425,2.4699483459801033,0.0028463511036418893,0.07196910049221934,0.8059835238756284,2022-02-02 00:30:00
2022-02-01 01:45:00,52095.16580547,2022-02-01 01:45:00,0,0.0011559335193210077,0.5674137296643817,-0.003875837717160417,0.07574894584925852,0.8868543127194278,2022-02-02 00:30:00
