timestamp,buyPrice,sellPrice
2022-02-07 00:26:00,248.2938453543921,
2022-02-07 00:27:00,248.3053923185249,
2022-02-07 00:28:00,248.31693928265784,
2022-02-07 00:29:00,248.32848624679082,
2022-02-07 00:30:00,248.34003321092362,
2022-02-07 00:31:00,248.35158017505654,
2022-02-07 00:32:00,248.36312713918946,
2022-02-07 00:33:00,248.3746741033223,
2022-02-07 00:34:00,248.38622106745518,
2022-02-07 00:35:00,248.3977680315881,
2022-02-07 00:36:00,248.40931499572102,
2022-02-07 00:37:00,248.4208619598539,
2022-02-07 00:38:00,248.43240892398683,
2022-02-07 00:39:00,248.4439558881197,
2022-02-07 00:40:00,248.45550285225258,
2022-02-07 00:41:00,248.46704981638547,
2022-02-07 00:42:00,248.47859678051842,
2022-02-07 00:43:00,248.49014374465125,
2022-02-07 00:44:00,248.50169070878414,
2022-02-07 00:45:00,248.51323767291703,
2022-02-07 00:46:00,248.52478463704998,
2022-02-07 00:47:00,248.53633160118287,
2022-02-07 00:48:00,248.5478785653157,
2022-02-07 00:49:00,248.55942552944862,
2022-02-07 00:50:00,248.5709724935815,
2022-02-07 00:51:00,248.58251945771443,
2022-02-07 00:52:00,248.59406642184732,
2022-02-07 00:53:00,248.60561338598015,
2022-02-07 00:54:00,248.6171603501131,
2022-02-07 00:55:00,248.628707314246,
2022-02-07 00:56:00,248.64025427837888,
2022-02-07 00:57:00,248.65180124251174,
2022-02-07 00:58:00,248.66334820664463,
2022-02-07 00:59:00,248.67489517077755,
2022-02-07 01:00:00,248.68644213491044,
2022-02-07 01:01:00,248.69798909904333,
2022-02-07 01:02:00,248.70953606317624,
2022-02-07 01:03:00,248.72108302730916,
2022-02-07 01:04:00,248.732629991442,
2022-02-07 01:05:00,248.7441769555749,
2022-02-07 01:06:00,248.7557239197078,
2022-02-07 01:07:00,248.76727088384067,
2022-02-07 01:08:00,248.77881784797358,
2022-02-07 01:09:00,248.79036481210647,
2022-02-07 01:10:00,248.8019117762394,
2022-02-07 01:11:00,248.81345874037228,
2022-02-07 01:12:00,248.8250057045052,
2022-02-07 01:13:00,248.83655266863806,
2022-02-07 01:14:00,248.84809963277092,
2022-02-07 01:15:00,248.85964659690384,
2022-02-07 01:16:00,248.87119356103676,
2022-02-07 01:17:00,248.8827405251696,
2022-02-07 01:18:00,248.8942874893025,
2022-02-07 01:19:00,248.90583445343543,
2022-02-07 01:20:00,248.91738141756832,
2022-02-07 01:21:00,248.9289283817012,
2022-02-07 01:22:00,248.94047534583407,
2022-02-07 01:23:00,248.952022309967,
2022-02-07 01:24:00,248.96356927409988,
2022-02-07 01:25:00,248.9751162382328,
2022-02-07 01:26:00,248.9866632023657,
2022-02-07 01:27:00,248.99821016649855,
2022-02-07 01:28:00,249.0097571306315,
2022-02-07 01:29:00,249.02130409476442,
2022-02-07 01:30:00,249.03285105889725,
2022-02-07 01:31:00,249.04439802303014,
2022-02-07 01:32:00,249.05594498716306,
2022-02-07 01:33:00,249.0674919512959,
2022-02-07 01:34:00,249.07903891542884,
2022-02-07 01:35:00,249.09058587956173,
2022-02-07 01:36:00,249.10213284369462,
2022-02-07 01:37:00,249.11367980782748,
2022-02-07 01:38:00,249.1252267719604,
2022-02-07 01:39:00,249.13677373609332,
2022-02-07 01:40:00,249.14832070022618,
2022-02-07 01:41:00,249.1598676643591,
2022-02-07 01:42:00,249.17141462849202,
2022-02-07 01:43:00,249.1829615926249,
2022-02-07 01:44:00,249.19450855675774,
2022-02-07 01:45:00,249.20605552089063,
2022-02-07 01:46:00,249.21760248502358,
2022-02-07 01:47:00,249.22914944915647,
2022-02-07 01:48:00,249.2406964132893,
2022-02-07 01:49:00,249.25224337742225,
2022-02-07 01:50:00,249.2637903415551,
2022-02-07 01:51:00,249.27533730568803,
2022-02-07 01:52:00,249.28688426982086,
2022-02-07 01:53:00,249.2984312339538,
2022-02-07 01:54:00,249.3099781980867,
2022-02-07 01:55:00,249.3215251622196,
2022-02-07 01:56:00,249.33307212635248,
2022-02-07 01:57:00,249.3446190904854,
2022-02-07 01:58:00,249.35616605461826,
2022-02-07 01:59:00,249.36771301875118,
2022-02-07 02:00:00,249.3792599828841,
2022-02-07 02:01:00,249.39080694701698,
2022-02-07 02:02:00,249.40235391114982,
2022-02-07 02:03:00,249.41390087528274,
2022-02-07 02:04:00,249.42544783941563,
2022-02-07 02:05:00,249.43699480354846,
2022-02-07 02:06:00,249.44854176768138,
2022-02-07 02:07:00,249.4600887318143,
2022-02-07 02:08:00,249.47163569594719,
2022-02-07 02:09:00,249.4831826600801,
2022-02-07 02:10:00,249.494729624213,
2022-02-07 02:11:00,249.50627658834588,
2022-02-07 02:12:00,249.51782355247883,
2022-02-07 02:13:00,249.52937051661166,
2022-02-07 02:14:00,249.54091748074453,
2022-02-07 02:15:00,249.55246444487744,
2022-02-07 02:16:00,249.5640114090104,
2022-02-07 02:17:00,249.57555837314322,
2022-02-07 02:18:00,249.5871053372761,
2022-02-07 02:19:00,249.59865230140903,
2022-02-07 02:20:00,249.61019926554192,
2022-02-07 02:21:00,249.62174622967478,
2022-02-07 02:22:00,249.63329319380767,
2022-02-07 02:23:00,249.6448401579406,
2022-02-07 02:24:00,249.6563871220735,
2022-02-07 02:25:00,249.6679340862064,
2022-02-07 02:26:00,249.67948105033932,
2022-02-07 02:27:00,249.69102801447215,
2022-02-07 02:28:00,249.70257497860507,
2022-02-07 02:29:00,249.714121942738,
2022-02-07 02:30:00,249.72566890687085,
2022-02-07 02:31:00,249.7372158710037,
2022-02-07 02:32:00,249.74876283513663,
2022-02-07 02:33:00,249.76030979926955,
2022-02-07 02:34:00,249.77185676340244,
2022-02-07 02:35:00,249.78340372753533,
2022-02-07 02:36:00,249.79495069166825,
2022-02-07 02:37:00,249.80649765580108,
2022-02-07 02:38:00,249.818044619934,
2022-02-07 02:39:00,249.82959158406692,
2022-02-07 02:40:00,249.8411385481998,
2022-02-07 02:41:00,249.8526855123327,
2022-02-07 02:42:00,249.86423247646562,
2022-02-07 02:43:00,249.87577944059845,
2022-02-07 02:44:00,249.88732640473137,
2022-02-07 02:45:00,249.89887336886426,
2022-02-07 02:46:00,249.91042033299718,
2022-02-07 02:47:00,249.92196729713,
2022-02-07 02:48:00,249.93351426126296,
2022-02-07 02:49:00,249.94506122539585,
2022-02-07 02:50:00,249.95660818952874,
2022-02-07 02:51:00,249.96815515366163,
2022-02-07 02:52:00,249.97970211779446,
2022-02-07 02:53:00,249.9912490819274,
2022-02-07 02:54:00,250.0027960460603,
2022-02-07 02:55:00,250.0143430101932,
2022-02-07 02:56:00,250.0258899743261,
2022-02-07 02:57:00,250.03743693845902,
2022-02-07 02:58:00,250.04898390259186,
2022-02-07 02:59:00,250.0605308667248,
2022-02-07 03:00:00,250.0720778308577,
2022-02-07 03:01:00,250.08362479499058,
2022-02-07 03:02:00,250.09517175912342,
2022-02-07 03:03:00,250.10671872325636,
2022-02-07 03:04:00,250.11826568738925,
2022-02-07 03:05:00,250.12981265152214,
2022-02-07 03:06:00,250.14135961565503,
2022-02-07 03:07:00,250.1529065797879,
2022-02-07 03:08:00,250.1644535439208,
2022-02-07 03:09:00,250.1760005080537,
2022-02-07 03:10:00,250.1875474721866,
2022-02-07 03:11:00,250.19909443631946,
2022-02-07 03:12:00,250.21064140045243,
2022-02-07 03:13:00,250.2221883645853,
2022-02-07 03:14:00,250.23373532871815,
2022-02-07 03:15:00,250.2452822928511,
2022-02-07 03:16:00,250.256829256984,
2022-02-07 03:17:00,250.26837622111682,
2022-02-07 03:18:00,250.27992318524971,
2022-02-07 03:19:00,250.29147014938263,
2022-02-07 03:20:00,250.30301711351555,
2022-02-07 03:21:00,250.31456407764844,
2022-02-07 03:22:00,250.3261110417813,
2022-02-07 03:23:00,250.33765800591428,
2022-02-07 03:24:00,250.3492049700471,
2022-02-07 03:25:00,250.36075193418,
2022-02-07 03:26:00,250.37229889831292,
2022-02-07 03:27:00,250.38384586244575,
2022-02-07 03:28:00,250.39539282657867,
2022-02-07 03:29:00,250.4069397907116,
2022-02-07 03:30:00,250.41848675484448,
2022-02-07 03:31:00,250.43003371897737,
2022-02-07 03:32:00,250.44158068311023,
2022-02-07 03:33:00,250.45312764724315,
2022-02-07 03:34:00,250.46467461137604,
2022-02-07 03:35:00,250.47622157550893,
2022-02-07 03:36:00,250.48776853964185,
2022-02-07 03:37:00,250.49931550377477,
2022-02-07 03:38:00,250.51086246790763,
2022-02-07 03:39:00,250.5224094320405,
2022-02-07 03:40:00,250.5339563961734,
2022-02-07 03:41:00,250.54550336030633,
2022-02-07 03:42:00,250.5570503244392,
2022-02-07 03:43:00,250.56859728857208,
2022-02-07 03:44:00,250.58014425270497,
2022-02-07 03:45:00,250.59169121683786,
2022-02-07 03:46:00,250.6032381809708,
2022-02-07 03:47:00,250.6147851451037,
2022-02-07 03:48:00,250.62633210923656,
2022-02-07 03:49:00,250.63787907336945,
2022-02-07 03:50:00,250.64942603750237,
2022-02-07 03:51:00,250.66097300163526,
2022-02-07 03:52:00,250.6725199657681,
2022-02-07 03:53:00,250.684066929901,
2022-02-07 03:54:00,250.69561389403395,
2022-02-07 03:55:00,250.70716085816682,
2022-02-07 03:56:00,250.71870782229968,
2022-02-07 03:57:00,250.7302547864326,
2022-02-07 03:58:00,250.7418017505655,
2022-02-07 03:59:00,250.7533487146984,
2022-02-07 04:00:00,250.7648956788313,
2022-02-07 04:01:00,250.77644264296418,
2022-02-07 04:02:00,250.7879896070971,
2022-02-07 04:03:00,250.79953657123002,
2022-02-07 04:04:00,250.81108353536285,
2022-02-07 04:05:00,250.82263049949574,
2022-02-07 04:06:00,250.8341774636286,
2022-02-07 04:07:00,250.84572442776152,
2022-02-07 04:08:00,250.85727139189441,
2022-02-07 04:09:00,250.8688183560273,
2022-02-07 04:10:00,250.88036532016025,
2022-02-07 04:11:00,250.89191228429308,
2022-02-07 04:12:00,250.90345924842603,
2022-02-07 04:13:00,250.9150062125589,
2022-02-07 04:14:00,250.92655317669175,
2022-02-07 04:15:00,250.9381001408247,
2022-02-07 04:16:00,250.9496471049576,
2022-02-07 04:17:00,250.96119406909042,
2022-02-07 04:18:00,250.97274103322337,
2022-02-07 04:19:00,250.98428799735626,
2022-02-07 04:20:00,250.99583496148915,
2022-02-07 04:21:00,251.007381925622,
2022-02-07 04:22:00,251.0189288897549,
2022-02-07 04:23:00,251.03047585388782,
2022-02-07 04:24:00,251.0420228180207,
2022-02-07 04:25:00,251.05356978215357,
2022-02-07 04:26:00,251.06511674628652,
2022-02-07 04:27:00,251.07666371041938,
2022-02-07 04:28:00,251.0882106745523,
2022-02-07 04:29:00,251.0997576386852,
2022-02-07 04:30:00,251.1113046028181,
2022-02-07 04:31:00,251.12285156695094,
2022-02-07 04:32:00,251.13439853108383,
2022-02-07 04:33:00,251.14594549521675,
2022-02-07 04:34:00,251.15749245934964,
2022-02-07 04:35:00,251.16903942348256,
2022-02-07 04:36:00,251.18058638761542,
2022-02-07 04:37:00,251.1921333517484,
2022-02-07 04:38:00,251.20368031588123,
2022-02-07 04:39:00,251.21522728001406,
2022-02-07 04:40:00,251.226774244147,
2022-02-07 04:41:00,251.23832120827993,
2022-02-07 04:42:00,251.2498681724128,
2022-02-07 04:43:00,251.26141513654568,
2022-02-07 04:44:00,251.2729621006786,
2022-02-07 04:45:00,251.28450906481152,
2022-02-07 04:46:00,251.2960560289444,
2022-02-07 04:47:00,251.30760299307727,
2022-02-07 04:48:00,251.31914995721016,
2022-02-07 04:49:00,251.33069692134305,
2022-02-07 04:50:00,251.34224388547597,
2022-02-07 04:51:00,251.35379084960888,
2022-02-07 04:52:00,251.36533781374172,
2022-02-07 04:53:00,251.37688477787464,
2022-02-07 04:54:00,251.38843174200755,
2022-02-07 04:55:00,251.39997870614042,
2022-02-07 04:56:00,251.41152567027333,
2022-02-07 04:57:00,251.4230726344062,
2022-02-07 04:58:00,251.4346195985391,
2022-02-07 04:59:00,251.446166562672,
2022-02-07 05:00:00,251.45771352680492,
2022-02-07 05:01:00,251.46926049093776,
2022-02-07 05:02:00,251.48080745507067,
2022-02-07 05:03:00,251.4923544192036,
2022-02-07 05:04:00,251.50390138333645,
2022-02-07 05:05:00,251.51544834746932,
2022-02-07 05:06:00,251.52699531160224,
2022-02-07 05:07:00,251.53854227573518,
2022-02-07 05:08:00,251.55008923986804,
2022-02-07 05:09:00,251.5616362040009,
2022-02-07 05:10:00,251.57318316813385,
2022-02-07 05:11:00,251.58473013226669,
2022-02-07 05:12:00,251.5962770963996,
2022-02-07 05:13:00,251.6078240605325,
2022-02-07 05:14:00,251.61937102466538,
2022-02-07 05:15:00,251.6309179887983,
2022-02-07 05:16:00,251.64246495293116,
2022-02-07 05:17:00,251.65401191706408,
2022-02-07 05:18:00,251.66555888119697,
2022-02-07 05:19:00,251.67710584532986,
2022-02-07 05:20:00,251.68865280946275,
2022-02-07 05:21:00,251.7001997735956,
2022-02-07 05:22:00,251.71174673772853,
2022-02-07 05:23:00,251.72329370186142,
2022-02-07 05:24:00,251.73484066599437,
2022-02-07 05:25:00,251.74638763012726,
2022-02-07 05:26:00,251.7579345942601,
2022-02-07 05:27:00,251.76948155839298,
2022-02-07 05:28:00,251.7810285225259,
2022-02-07 05:29:00,251.79257548665882,
2022-02-07 05:30:00,251.8041224507917,
2022-02-07 05:31:00,251.81566941492454,
2022-02-07 05:32:00,251.8272163790575,
2022-02-07 05:33:00,251.83876334319044,
2022-02-07 05:34:00,251.85031030732327,
2022-02-07 05:35:00,251.86185727145616,
2022-02-07 05:36:00,251.87340423558902,
2022-02-07 05:37:00,251.884951199722,
2022-02-07 05:38:00,251.89649816385483,
2022-02-07 05:39:00,251.90804512798766,
2022-02-07 05:40:00,251.91959209212064,
2022-02-07 05:41:00,251.93113905625356,
2022-02-07 05:42:00,251.9426860203864,
2022-02-07 05:43:00,251.9542329845193,
2022-02-07 05:44:00,251.9657799486522,
2022-02-07 05:45:00,251.97732691278512,
2022-02-07 05:46:00,251.98887387691798,
2022-02-07 05:47:00,252.00042084105087,
2022-02-07 05:48:00,252.01196780518376,
2022-02-07 05:49:00,252.02351476931668,
2022-02-07 05:50:00,252.0350617334496,
2022-02-07 05:51:00,252.04660869758249,
2022-02-07 05:52:00,252.05815566171532,
2022-02-07 05:53:00,252.06970262584824,
2022-02-07 05:54:00,252.08124958998116,
2022-02-07 05:55:00,252.092796554114,
2022-02-07 05:56:00,252.1043435182469,
2022-02-07 05:57:00,252.11589048237983,
2022-02-07 05:58:00,252.12743744651272,
2022-02-07 05:59:00,252.1389844106456,
2022-02-07 06:00:00,252.15053137477852,
2022-02-07 06:01:00,252.16207833891136,
2022-02-07 06:02:00,252.17362530304428,
2022-02-07 06:03:00,252.1851722671772,
2022-02-07 06:04:00,252.19671923131008,
2022-02-07 06:05:00,252.20826619544297,
2022-02-07 06:06:00,252.21981315957584,
2022-02-07 06:07:00,252.23136012370875,
2022-02-07 06:08:00,252.24290708784162,
2022-02-07 06:09:00,252.25445405197453,
2022-02-07 06:10:00,252.26600101610745,
2022-02-07 06:11:00,252.2775479802403,
2022-02-07 06:12:00,252.28909494437318,
2022-02-07 06:13:00,252.3006419085061,
2022-02-07 06:14:00,252.312188872639,
2022-02-07 06:15:00,252.3237358367719,
2022-02-07 06:16:00,252.33528280090482,
2022-02-07 06:17:00,252.34682976503768,
2022-02-07 06:18:00,252.35837672917057,
2022-02-07 06:19:00,252.36992369330346,
2022-02-07 06:20:00,252.38147065743638,
2022-02-07 06:21:00,252.3930176215693,
2022-02-07 06:22:00,252.40456458570216,
2022-02-07 06:23:00,252.41611154983502,
2022-02-07 06:24:00,252.42765851396797,
2022-02-07 06:25:00,252.43920547810086,
2022-02-07 06:26:00,252.4507524422337,
2022-02-07 06:27:00,252.46229940636658,
2022-02-07 06:28:00,252.4738463704995,
2022-02-07 06:29:00,252.48539333463242,
2022-02-07 06:30:00,252.4969402987653,
2022-02-07 06:31:00,252.50848726289817,
2022-02-07 06:32:00,252.5200342270311,
2022-02-07 06:33:00,252.531581191164,
2022-02-07 06:34:00,252.54312815529687,
2022-02-07 06:35:00,252.55467511942973,
2022-02-07 06:36:00,252.56622208356262,
2022-02-07 06:37:00,252.57776904769557,
2022-02-07 06:38:00,252.58931601182846,
2022-02-07 06:39:00,252.6008629759613,
2022-02-07 06:40:00,252.61240994009427,
2022-02-07 06:41:00,252.62395690422713,
2022-02-07 06:42:00,252.63550386836,
2022-02-07 06:43:00,252.6470508324929,
2022-02-07 06:44:00,252.65859779662583,
2022-02-07 06:45:00,252.67014476075872,
2022-02-07 06:46:00,252.68169172489158,
2022-02-07 06:47:00,252.6932386890245,
2022-02-07 06:48:00,252.70478565315742,
2022-02-07 06:49:00,252.71633261729028,
2022-02-07 06:50:00,252.7278795814232,
2022-02-07 06:51:00,252.7394265455561,
2022-02-07 06:52:00,252.75097350968892,
2022-02-07 06:53:00,252.76252047382184,
2022-02-07 06:54:00,252.7740674379548,
2022-02-07 06:55:00,252.78561440208762,
2022-02-07 06:56:00,252.7971613662205,
2022-02-07 06:57:00,252.80870833035343,
2022-02-07 06:58:00,252.82025529448632,
2022-02-07 06:59:00,252.8318022586192,
2022-02-07 07:00:00,252.84334922275207,
2022-02-07 07:01:00,252.854896186885,
2022-02-07 07:02:00,252.8664431510179,
2022-02-07 07:03:00,252.8779901151508,
2022-02-07 07:04:00,252.88953707928368,
2022-02-07 07:05:00,252.90108404341655,
2022-02-07 07:06:00,252.91263100754944,
2022-02-07 07:07:00,252.92417797168235,
2022-02-07 07:08:00,252.93572493581524,
2022-02-07 07:09:00,252.9472718999481,
2022-02-07 07:10:00,252.95881886408105,
2022-02-07 07:11:00,252.97036582821397,
2022-02-07 07:12:00,252.98191279234683,
2022-02-07 07:13:00,252.9934597564797,
2022-02-07 07:14:00,253.0050067206126,
2022-02-07 07:15:00,253.01655368474547,
2022-02-07 07:16:00,253.0281006488784,
2022-02-07 07:17:00,253.03964761301128,
2022-02-07 07:18:00,253.0511945771442,
2022-02-07 07:19:00,253.0627415412771,
2022-02-07 07:20:00,253.07428850541,
2022-02-07 07:21:00,253.08583546954287,
2022-02-07 07:22:00,253.09738243367576,
2022-02-07 07:23:00,253.10892939780862,
2022-02-07 07:24:00,253.12047636194157,
2022-02-07 07:25:00,253.13202332607446,
2022-02-07 07:26:00,253.1435702902073,
2022-02-07 07:27:00,253.15511725434024,
2022-02-07 07:28:00,253.16666421847316,
2022-02-07 07:29:00,253.17821118260602,
2022-02-07 07:30:00,253.18975814673888,
2022-02-07 07:31:00,253.2013051108718,
2022-02-07 07:32:00,253.2128520750047,
2022-02-07 07:33:00,253.2243990391376,
2022-02-07 07:34:00,253.23594600327044,
2022-02-07 07:35:00,253.24749296740342,
2022-02-07 07:36:00,253.2590399315363,
2022-02-07 07:37:00,253.27058689566917,
2022-02-07 07:38:00,253.2821338598021,
2022-02-07 07:39:00,253.2936808239349,
2022-02-07 07:40:00,253.30522778806787,
2022-02-07 07:41:00,253.31677475220073,
2022-02-07 07:42:00,253.3283217163336,
2022-02-07 07:43:00,253.33986868046654,
2022-02-07 07:44:00,253.35141564459943,
2022-02-07 07:45:00,253.3629626087323,
2022-02-07 07:46:00,253.37450957286518,
2022-02-07 07:47:00,253.3860565369981,
2022-02-07 07:48:00,253.397603501131,
2022-02-07 07:49:00,253.40915046526385,
2022-02-07 07:50:00,253.42069742939682,
2022-02-07 07:51:00,253.43224439352971,
2022-02-07 07:52:00,253.44379135766255,
2022-02-07 07:53:00,253.45533832179547,
2022-02-07 07:54:00,253.4668852859284,
2022-02-07 07:55:00,253.47843225006127,
2022-02-07 07:56:00,253.4899792141941,
2022-02-07 07:57:00,253.50152617832703,
2022-02-07 07:58:00,253.51307314245992,
2022-02-07 07:59:00,253.52462010659283,
2022-02-07 08:00:00,253.53616707072567,
2022-02-07 08:01:00,253.5477140348586,
2022-02-07 08:02:00,253.5592609989915,
2022-02-07 08:03:00,253.5708079631244,
2022-02-07 08:04:00,253.58235492725728,
2022-02-07 08:05:00,253.59390189139015,
2022-02-07 08:06:00,253.60544885552304,
2022-02-07 08:07:00,253.61699581965595,
2022-02-07 08:08:00,253.62854278378887,
2022-02-07 08:09:00,253.64008974792176,
2022-02-07 08:10:00,253.65163671205462,
2022-02-07 08:11:00,253.66318367618754,
2022-02-07 08:12:00,253.67473064032043,
2022-02-07 08:13:00,253.68627760445327,
2022-02-07 08:14:00,253.69782456858619,
2022-02-07 08:15:00,253.70937153271908,
2022-02-07 08:16:00,253.720918496852,
2022-02-07 08:17:00,253.7324654609849,
2022-02-07 08:18:00,253.7440124251178,
2022-02-07 08:19:00,253.7555593892507,
2022-02-07 08:20:00,253.7671063533836,
2022-02-07 08:21:00,253.77865331751647,
2022-02-07 08:22:00,253.79020028164936,
2022-02-07 08:23:00,253.80174724578225,
2022-02-07 08:24:00,253.8132942099152,
2022-02-07 08:25:00,253.8248411740481,
2022-02-07 08:26:00,253.83638813818092,
2022-02-07 08:27:00,253.84793510231384,
2022-02-07 08:28:00,253.85948206644676,
2022-02-07 08:29:00,253.8710290305796,
2022-02-07 08:30:00,253.88257599471248,
2022-02-07 08:31:00,253.8941229588454,
2022-02-07 08:32:00,253.90566992297832,
2022-02-07 08:33:00,253.9172168871112,
2022-02-07 08:34:00,253.9287638512441,
2022-02-07 08:35:00,253.94031081537702,
2022-02-07 08:36:00,253.95185777950988,
2022-02-07 08:37:00,253.9634047436428,
2022-02-07 08:38:00,253.9749517077757,
2022-02-07 08:39:00,253.98649867190852,
2022-02-07 08:40:00,253.99804563604144,
2022-02-07 08:41:00,254.00959260017441,
2022-02-07 08:42:00,254.02113956430725,
2022-02-07 08:43:00,254.03268652844014,
2022-02-07 08:44:00,254.044233492573,
2022-02-07 08:45:00,254.0557804567059,
2022-02-07 08:46:00,254.0673274208388,
2022-02-07 08:47:00,254.0788743849717,
2022-02-07 08:48:00,254.0904213491046,
2022-02-07 08:49:00,254.1019683132375,
2022-02-07 08:50:00,254.11351527737042,
2022-02-07 08:51:00,254.1250622415033,
2022-02-07 08:52:00,254.13660920563615,
2022-02-07 08:53:00,254.1481561697691,
2022-02-07 08:54:00,254.159703133902,
2022-02-07 08:55:00,254.17125009803485,
2022-02-07 08:56:00,254.1827970621677,
2022-02-07 08:57:00,254.19434402630063,
2022-02-07 08:58:00,254.20589099043357,
2022-02-07 08:59:00,254.21743795456644,
2022-02-07 09:00:00,254.2289849186993,
2022-02-07 09:01:00,254.24053188283227,
2022-02-07 09:02:00,254.2520788469651,
2022-02-07 09:03:00,254.263625811098,
2022-02-07 09:04:00,254.27517277523086,
2022-02-07 09:05:00,254.28671973936383,
2022-02-07 09:06:00,254.2982667034967,
2022-02-07 09:07:00,254.30981366762958,
2022-02-07 09:08:00,254.32136063176247,
2022-02-07 09:09:00,254.3329075958954,
2022-02-07 09:10:00,254.34445456002825,
2022-02-07 09:11:00,254.35600152416114,
2022-02-07 09:12:00,254.36754848829403,
2022-02-07 09:13:00,254.37909545242692,
2022-02-07 09:14:00,254.39064241655984,
2022-02-07 09:15:00,254.40218938069276,
2022-02-07 09:16:00,254.4137363448256,
2022-02-07 09:17:00,254.4252833089585,
2022-02-07 09:18:00,254.4368302730914,
2022-02-07 09:19:00,254.44837723722432,
2022-02-07 09:20:00,254.45992420135718,
2022-02-07 09:21:00,254.4714711654901,
2022-02-07 09:22:00,254.483018129623,
2022-02-07 09:23:00,254.49456509375588,
2022-02-07 09:24:00,254.5061120578888,
2022-02-07 09:25:00,254.51765902202166,
2022-02-07 09:26:00,254.52920598615452,
2022-02-07 09:27:00,254.54075295028744,
2022-02-07 09:28:00,254.55229991442036,
2022-02-07 09:29:00,254.5638468785532,
2022-02-07 09:30:00,254.5753938426861,
2022-02-07 09:31:00,254.58694080681903,
2022-02-07 09:32:00,254.59848777095192,
2022-02-07 09:33:00,254.6100347350848,
2022-02-07 09:34:00,254.62158169921767,
2022-02-07 09:35:00,254.6331286633506,
2022-02-07 09:36:00,254.64467562748348,
2022-02-07 09:37:00,254.6562225916164,
2022-02-07 09:38:00,254.66776955574932,
2022-02-07 09:39:00,254.67931651988215,
2022-02-07 09:40:00,254.6908634840151,
2022-02-07 09:41:00,254.70241044814802,
2022-02-07 09:42:00,254.71395741228085,
2022-02-07 09:43:00,254.72550437641374,
2022-02-07 09:44:00,254.7370513405466,
2022-02-07 09:45:00,254.74859830467952,
2022-02-07 09:46:00,254.76014526881244,
2022-02-07 09:47:00,254.77169223294533,
2022-02-07 09:48:00,254.78323919707825,
2022-02-07 09:49:00,254.79478616121108,
2022-02-07 09:50:00,254.806333125344,
2022-02-07 09:51:00,254.8178800894769,
2022-02-07 09:52:00,254.82942705360972,
2022-02-07 09:53:00,254.8409740177427,
2022-02-07 09:54:00,254.8525209818756,
2022-02-07 09:55:00,254.86406794600845,
2022-02-07 09:56:00,254.87561491014137,
